,track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title
690,3405,256000,0,,2008-12-04 19:44:08,2008-10-25 00:00:00,201,0,Rock,[66],"[66, 12]",<p>Recorded 10/25/08 Licensed under Creative Commons nc-sa-3.0<br />http://creativecommons.org/licenses/by-nc-sa/3.0/</p>,442,en,Attribution-NonCommercial-ShareAlike 3.0 International,94,,5,,[],Less Is More
691,3406,256000,0,,2008-12-04 19:44:11,2008-10-25 00:00:00,127,0,Rock,[66],"[66, 12]",<p>Recorded 10/25/08 Licensed under Creative Commons nc-sa-3.0<br />http://creativecommons.org/licenses/by-nc-sa/3.0/</p>,583,en,Attribution-NonCommercial-ShareAlike 3.0 International,139,,6,,[],Media
692,3407,256000,0,,2008-12-04 19:44:13,2008-10-25 00:00:00,101,0,Rock,[66],"[66, 12]",<p>Recorded 10/25/08 Licensed under Creative Commons nc-sa-3.0<br />http://creativecommons.org/licenses/by-nc-sa/3.0/</p>,1040,en,Attribution-NonCommercial-ShareAlike 3.0 International,146,,7,,[],Dance With Local Stars
693,3408,256000,0,,2008-12-04 19:44:15,2008-10-25 00:00:00,98,0,Rock,[66],"[66, 12]",<p>Recorded 10/25/08 Licensed under Creative Commons nc-sa-3.0<br />http://creativecommons.org/licenses/by-nc-sa/3.0/</p>,757,en,Attribution-NonCommercial-ShareAlike 3.0 International,85,,8,,[],Tell Me
694,3409,256000,0,,2008-12-04 19:44:17,2008-10-25 00:00:00,95,0,Rock,[66],"[66, 12]",<p>Recorded 10/25/08 Licensed under Creative Commons nc-sa-3.0<br />http://creativecommons.org/licenses/by-nc-sa/3.0/</p>,897,en,Attribution-NonCommercial-ShareAlike 3.0 International,130,,9,,[],I Don't Wanna Die
695,3467,256000,0,,2008-12-04 19:48:12,2008-12-02 00:00:00,103,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1842,en,Attribution-Noncommercial-Share Alike 3.0 United States,624,,1,,[],Woodland Drive
696,3468,256000,0,,2008-12-04 19:48:13,2008-12-02 00:00:00,111,2,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1775,en,Attribution-Noncommercial-Share Alike 3.0 United States,693,,2,,[],Glitter and Gold
697,3469,256000,0,,2008-12-04 19:48:16,2008-12-02 00:00:00,116,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1145,en,Attribution-Noncommercial-Share Alike 3.0 United States,441,,3,,[],Zig Zag
698,3470,256000,0,,2008-12-04 19:48:17,2008-12-02 00:00:00,78,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1857,en,Attribution-Noncommercial-Share Alike 3.0 United States,711,,4,,[],Back to School
699,3471,256000,0,,2008-12-04 19:48:19,2008-12-02 00:00:00,101,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1309,en,Attribution-Noncommercial-Share Alike 3.0 United States,217,,5,,[],Living in the Past
700,3472,256000,0,,2008-12-04 19:48:21,2008-12-02 00:00:00,137,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1797,en,Attribution-Noncommercial-Share Alike 3.0 United States,367,,6,,[],People Talk
701,3473,256000,0,,2008-12-04 19:48:23,2008-12-02 00:00:00,124,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1836,en,Attribution-Noncommercial-Share Alike 3.0 United States,285,,7,,[],When Tomorrow Comes
702,3474,256000,0,,2008-12-04 19:48:24,2008-12-02 00:00:00,104,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1465,en,Attribution-Noncommercial-Share Alike 3.0 United States,203,,8,,[],Penny and Jenny
703,3475,256000,0,,2008-12-04 19:48:26,2008-12-02 00:00:00,109,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1537,en,Attribution-Noncommercial-Share Alike 3.0 United States,255,,9,,[],Handyman
704,3476,256000,0,,2008-12-04 19:48:28,2008-12-02 00:00:00,97,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",2473,en,Attribution-Noncommercial-Share Alike 3.0 United States,655,,10,,[],Wild Life
705,3477,256000,0,,2008-12-04 19:48:30,2008-12-02 00:00:00,243,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",978,en,Attribution-Noncommercial-Share Alike 3.0 United States,343,,11,,[],Down the Tubes - Falling Down
706,3478,256000,0,,2008-12-04 19:48:32,2008-12-02 00:00:00,175,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1006,en,Attribution-Noncommercial-Share Alike 3.0 United States,381,,12,,[],Over Again
707,3479,256000,0,,2008-12-04 19:48:35,2008-12-02 00:00:00,171,0,Rock,"[12, 111]","[25, 12, 111]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">http://wfmu.org/playlists/shows/29505 <br /></span></p>",1002,en,Attribution-Noncommercial-Share Alike 3.0 United States,587,,13,,[],Trip to the Zoo
708,3488,256000,0,,2008-12-04 19:49:26,2008-03-21 00:00:00,395,0,Rock,[12],[12],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"">Citay</a> will stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <em>Little Kingdom</em>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">A live set from <strong>Mors Ontologica</strong> is also featured on this show.<br /></span></p>",690,en,Attribution-Noncommercial-Share Alike 3.0 United States,300,,1,,[],Eye On The Dollar
709,3489,256000,0,,2008-12-04 19:49:31,2006-07-20 00:00:00,196,0,Rock,[12],[12],"<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",1761,en,Attribution-Noncommercial-Share Alike 3.0 United States,600,,1,,[],Title Unknown
710,3490,256000,0,,2008-12-04 19:49:34,2008-03-21 00:00:00,372,5,Rock,[12],[12],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"">Citay</a> will stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <em>Little Kingdom</em>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">A live set from <strong>Mors Ontologica</strong> is also featured on this show.<br /></span></p>",2001,en,Attribution-Noncommercial-Share Alike 3.0 United States,540,,2,,[],Little Kingdom
711,3491,256000,0,,2008-12-04 19:49:37,2006-07-20 00:00:00,122,0,Rock,[12],[12],"<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",1283,en,Attribution-Noncommercial-Share Alike 3.0 United States,418,,2,,[],Title Unknown
712,3492,256000,0,,2008-12-04 19:49:40,2008-03-21 00:00:00,286,11,Rock,[12],[12],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"">Citay</a> will stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <em>Little Kingdom</em>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">A live set from <strong>Mors Ontologica</strong> is also featured on this show.<br /></span></p>",4658,en,Attribution-Noncommercial-Share Alike 3.0 United States,2718,,3,,[],On The Wings
713,3493,256000,0,,2008-12-04 19:49:43,2006-07-20 00:00:00,427,0,Rock,[12],[12],"<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",1315,en,Attribution-Noncommercial-Share Alike 3.0 United States,458,,3,,[],Title Unknown
714,3494,256000,0,,2008-12-04 19:49:48,2008-03-21 00:00:00,130,0,Rock,[12],[12],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"">Citay</a> will stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <em>Little Kingdom</em>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">A live set from <strong>Mors Ontologica</strong> is also featured on this show.<br /></span></p>",1119,en,Attribution-Noncommercial-Share Alike 3.0 United States,82,,4,,[],TBA
715,3495,256000,0,,2008-12-04 19:49:50,2006-07-20 00:00:00,372,0,Rock,[12],[12],"<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",2499,en,Attribution-Noncommercial-Share Alike 3.0 United States,516,,4,,[],Title Unknown
716,3496,256000,0,,2008-12-04 19:49:54,2008-03-21 00:00:00,400,0,Rock,[12],[12],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"">Citay</a> stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <em>Little Kingdom</em>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">A live set from <strong>Mos Ontologica</strong> is also featured from this show. <br /></span></p>",1084,en,Attribution-Noncommercial-Share Alike 3.0 United States,92,,5,,[],TBA
717,3497,256000,0,,2008-12-04 19:50:00,2006-07-20 00:00:00,502,2,Rock,[12],[12],"<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",2330,en,Attribution-Noncommercial-Share Alike 3.0 United States,570,,5,,[],Title Unknown
718,3498,256000,0,,2008-12-04 19:50:04,2008-03-21 00:00:00,291,0,Rock,[12],[12],"<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">San Francisco's <a href=""http://www.citay.net/"">Citay</a> stop by the WFMU studios for their second appearance, this time on the triumphant heels of their latest release <em>Little Kingdom</em>. Expect multi-layered, orchestrated psychedelia full of delicious hooks. (http://wfmu.org/playlists/shows/26689)</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">A live set from <strong>Mos Ontologica</strong> is also featured from this show. <br /></span></p>",1380,en,Attribution-Noncommercial-Share Alike 3.0 United States,199,,6,,[],Former Child
719,3499,256000,0,,2008-12-04 19:50:07,2006-07-20 00:00:00,273,1,Rock,[12],[12],"<p><span>Citay comes our way from San Francisco, focusing on baroque, lilting and sometimes bombastic acoustic-based music that definitely harks back to Black Sabbath circa Volume 4, Led Zeppelin, Roy Harper, early Heart, and early Queen among other influences. Their self-titled release on the Important label displayed brilliantly how a band can evoke classic 70's rock without succumbing to ironic posturing, combining 12-string, mandolin, organ, and occassional Thin Lizzy-inspired electric leads into a gorgeous, and surprisingly original concoction. The band today: Jesse Reiner - guitar, Warren Huegel - drums, Adria Otte - guitar, Tahlia Harbour - vocals, glockenspiel, percussion, Diego Gonzalez - Bass, Julie Napolin - Keyboards, flute, vocals, guitar, Ezra Feinberg - guitar, vocals. Thanks to Gil and the band! More info at <a href=""http://www.citay.net/"">Citay's website,</a> also <a href=""http://wfmu.org/playlists/shows/www.importantrecords.com"">Important Records.</a></span> (http://wfmu.org/playlists/shows/19821)</p>",1841,en,Attribution-Noncommercial-Share Alike 3.0 United States,903,,6,,[],Title Unknown
720,3501,128000,0,Clockcleaner,2008-12-04 19:50:37,2006-12-12 00:00:00,568,4,Rock,"[12, 25]","[25, 12]","<p><span>Get your healthy dose of damaged psychedelic punk madness today: Clockcleaner are here to do just what their name says, evoking an evil crap-storm cloud of your fave sludge (early Butthole Surfers, Flipper, Drunks With Guns) with some lobe-tickle elements from other disparate sources (some claim to hear both Brainbombs AND Ratt riffs in there somewhere). What could be better to prep you for the holidays? http://www.myspace.com/clockcleaner for more info on the band Engineered by Nigel the Git (on loan from the Paul Stanley solo tour) until he got in a fight with Clockcleaner over trying to make them sound like 80s funk metal. At least I finally learned how to engineer after this. Songs: Vomiting Mirrors / Missing Dick / New Slow / Deaf Man Talking / Black Baby / Divine Karen (Breeders/Clockcleaner) / Early Man (http://wfmu.org/playlists/shows/21379)<br /></span></p>",1212,en,Attribution-Noncommercial-Share Alike 3.0 United States,453,,1,,[],Vomiting Mirrors / Missing Dick
721,3502,128000,0,Clockcleaner,2008-12-04 19:50:40,2006-12-12 00:00:00,357,3,Rock,"[12, 25]","[25, 12]","<p><span>Get your healthy dose of damaged psychedelic punk madness today: Clockcleaner are here to do just what their name says, evoking an evil crap-storm cloud of your fave sludge (early Butthole Surfers, Flipper, Drunks With Guns) with some lobe-tickle elements from other disparate sources (some claim to hear both Brainbombs AND Ratt riffs in there somewhere). What could be better to prep you for the holidays? http://www.myspace.com/clockcleaner for more info on the band Engineered by Nigel the Git (on loan from the Paul Stanley solo tour) until he got in a fight with Clockcleaner over trying to make them sound like 80s funk metal. At least I finally learned how to engineer after this. Songs: Vomiting Mirrors / Missing Dick / New Slow / Deaf Man Talking / Black Baby / Divine Karen (Breeders/Clockcleaner) / Early Man (http://wfmu.org/playlists/shows/21379)<br /></span></p>",1844,en,Attribution-Noncommercial-Share Alike 3.0 United States,483,,2,,[],New Slow
722,3503,128000,0,Clockcleaner,2008-12-04 19:50:42,2006-12-12 00:00:00,197,3,Rock,"[12, 25]","[25, 12]","<p><span>Get your healthy dose of damaged psychedelic punk madness today: Clockcleaner are here to do just what their name says, evoking an evil crap-storm cloud of your fave sludge (early Butthole Surfers, Flipper, Drunks With Guns) with some lobe-tickle elements from other disparate sources (some claim to hear both Brainbombs AND Ratt riffs in there somewhere). What could be better to prep you for the holidays? http://www.myspace.com/clockcleaner for more info on the band Engineered by Nigel the Git (on loan from the Paul Stanley solo tour) until he got in a fight with Clockcleaner over trying to make them sound like 80s funk metal. At least I finally learned how to engineer after this. Songs: Vomiting Mirrors / Missing Dick / New Slow / Deaf Man Talking / Black Baby / Divine Karen (Breeders/Clockcleaner) / Early Man (http://wfmu.org/playlists/shows/21379)<br /></span></p>",1984,en,Attribution-Noncommercial-Share Alike 3.0 United States,423,,3,,[],Deaf Man Talking
723,3504,128000,0,Clockcleaner,2008-12-04 19:50:45,2006-12-12 00:00:00,351,3,Rock,"[12, 25]","[25, 12]","<p><span>Get your healthy dose of damaged psychedelic punk madness today: Clockcleaner are here to do just what their name says, evoking an evil crap-storm cloud of your fave sludge (early Butthole Surfers, Flipper, Drunks With Guns) with some lobe-tickle elements from other disparate sources (some claim to hear both Brainbombs AND Ratt riffs in there somewhere). What could be better to prep you for the holidays? http://www.myspace.com/clockcleaner for more info on the band Engineered by Nigel the Git (on loan from the Paul Stanley solo tour) until he got in a fight with Clockcleaner over trying to make them sound like 80s funk metal. At least I finally learned how to engineer after this. Songs: Vomiting Mirrors / Missing Dick / New Slow / Deaf Man Talking / Black Baby / Divine Karen (Breeders/Clockcleaner) / Early Man (http://wfmu.org/playlists/shows/21379)<br /></span></p>",1199,en,Attribution-Noncommercial-Share Alike 3.0 United States,488,,4,,[],Black Baby
